name,playcount,listeners,mbid,url,streamable,tags
Nick Drake,49591040,1533948,99ea432a-e3d8-42cb-9d5e-db316a6a8458,https://www.last.fm/music/Nick+Drake,0,"folk, singer-songwriter, acoustic"
ZZ Top,30181880,1530640,a81259a0-a2f5-464b-866e-71220f2739f1,https://www.last.fm/music/ZZ+Top,0,"classic rock, blues rock, rock"
Leonard Cohen,53429910,1528926,65314b12-0e08-43fa-ba33-baaa7b874c15,https://www.last.fm/music/Leonard+Cohen,0,"singer-songwriter, folk, blues"
Broken Social Scene,56282441,1527292,2eada8f8-056a-4093-bbc2-004909ce743b,https://www.last.fm/music/Broken+Social+Scene,0,"indie, indie rock, Canadian"
Sara Bareilles,30440169,1517942,e54be6b7-5c26-4b47-bb3f-c137429b9b55,https://www.last.fm/music/Sara+Bareilles,0,"female vocalists, pop, singer-songwriter"
The Ting Tings,26848619,1516685,e618770f-e994-41c3-856f-1eedf56b6d74,https://www.last.fm/music/The+Ting+Tings,0,"indie, electronic, british"
Trey Songz,18897570,1515937,4d7304f6-7fe3-4959-9d98-01a5af84afe6,https://www.last.fm/music/Trey+Songz,0,"rnb, soul, male vocalists"
Colbie Caillat,24329658,1515160,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,https://www.last.fm/music/Colbie+Caillat,0,"female vocalists, pop, acoustic"
Megadeth,106718617,1511406,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,https://www.last.fm/music/Megadeth,0,"thrash metal, heavy metal, metal"
Zero 7,41041838,1511140,c23b637b-97c6-41eb-8ef6-6c724efc80a8,https://www.last.fm/music/Zero+7,0,"chillout, electronic, downtempo"
Grizzly Bear,58367823,1507594,59a7fbcb-ff74-494d-abd0-9c82359040c9,https://www.last.fm/music/Grizzly+Bear,0,"indie, experimental, folk"
Thievery Corporation,48117138,1507020,a505bb48-ad65-4af4-ae47-29149715bff9,https://www.last.fm/music/Thievery+Corporation,0,"chillout, trip-hop, electronic"
Razorlight,23884209,1501225,f2cb0435-d643-4fab-9587-fdb0279330a7,https://www.last.fm/music/Razorlight,0,"indie, indie rock, seen live"
Busta Rhymes,17476698,1500033,10a9ff92-9637-4498-afea-7044b2ab0dc0,https://www.last.fm/music/Busta+Rhymes,0,"Hip-Hop, rap, hip hop"
James Morrison,23622094,1497640,b49a9595-3576-44bb-8ac0-e26d3f5b42ff,https://www.last.fm/music/James+Morrison,0,"singer-songwriter, british, soul"
The Roots,41621055,1496032,a9667e1a-cc53-412e-ae6d-72e24b79cfa8,https://www.last.fm/music/The+Roots,0,"Hip-Hop, rap, hip hop"
TV on the Radio,43947197,1495410,eb872766-98f6-453d-883f-2ae908a18315,https://www.last.fm/music/TV+on+the+Radio,0,"indie, indie rock, experimental"
Janis Joplin,25138367,1494841,76c9a186-75bd-436a-85c0-823e3efddb7f,https://www.last.fm/music/Janis+Joplin,0,"classic rock, blues, female vocalists"
Wham!,12263407,1490790,d570bb31-b9ca-45a4-a2d9-11b186d9c159,https://www.last.fm/music/Wham%21,0,"80s, pop, british"
The Animals,15194268,1483108,7d2f5f88-5da7-4d94-8be4-b4fadaf5b3f6,https://www.last.fm/music/The+Animals,0,"classic rock, 60s, rock"
Dean Martin,19033267,1482319,5e6c760b-42e0-4df4-a221-0269355da00a,https://www.last.fm/music/Dean+Martin,0,"jazz, swing, oldies"
Billie Holiday,31607727,1482008,d59c4cda-11d9-48db-8bfe-b557ee602aed,https://www.last.fm/music/Billie+Holiday,0,"jazz, blues, female vocalists"
Alice Cooper,34201271,1481756,ee58c59f-8e7f-4430-b8ca-236c4d3745ae,https://www.last.fm/music/Alice+Cooper,0,"hard rock, classic rock, rock"
La Roux,34507361,1478528,88d1360a-bc2d-47df-90d1-d2de285560aa,https://www.last.fm/music/La+Roux,0,"electropop, electronic, synthpop"
Imogen Heap,38226202,1478503,328d146c-79f1-4eb6-9e40-8ee5710c14e5,https://www.last.fm/music/Imogen+Heap,0,"female vocalists, indie, electronic"
Empire of the Sun,33016874,1476489,ac7e838c-3d95-47c2-92a9-81767ad7c217,https://www.last.fm/music/Empire+of+the+Sun,0,"electronic, synthpop, australian"
George Harrison,25651610,1473204,42a8f507-8412-4611-854f-926571049fa0,https://www.last.fm/music/George+Harrison,0,"classic rock, rock, singer-songwriter"
Rod Stewart,19782936,1473067,a35237a0-4f47-40a6-b6f3-1e786db23402,https://www.last.fm/music/Rod+Stewart,0,"classic rock, rock, 70s"
Billy Talent,72043670,1469885,fd429857-5ace-4609-ae54-1502c3bdac11,https://www.last.fm/music/Billy+Talent,0,"punk rock, seen live, rock"
Paul Simon,31364655,1469070,05517043-ff78-4988-9c22-88c68588ebb9,https://www.last.fm/music/Paul+Simon,0,"singer-songwriter, folk, classic rock"
Klaxons,32794691,1466313,63011a8d-0117-4f7e-9991-1ef1f337ff70,https://www.last.fm/music/Klaxons,0,"new rave, indie, electronic"
Sarah McLachlan,23378183,1462810,ce58d854-7430-4231-aa44-97f0144b3372,https://www.last.fm/music/Sarah+McLachlan,0,"female vocalists, singer-songwriter, pop"
Yann Tiersen,78700075,1460773,12d432a3-feb0-49b1-a107-d20751880764,https://www.last.fm/music/Yann+Tiersen,0,"instrumental, Soundtrack, french"
Judas Priest,70003228,1460750,6b335658-22c8-485d-93de-0bc29a1d0349,https://www.last.fm/music/Judas+Priest,0,"heavy metal, metal, hard rock"
Groove Armada,25593112,1460541,35723b60-732e-4bd8-957f-320b416e7b7f,https://www.last.fm/music/Groove+Armada,0,"electronic, chillout, House"
Creed,26571206,1456967,f4b5b380-abbb-4790-a96d-a5317416908e,https://www.last.fm/music/Creed,0,"rock, alternative rock, hard rock"
Matchbox Twenty,27253322,1456721,75af9d25-cf32-49c0-9192-60bd8e9784e6,https://www.last.fm/music/Matchbox+Twenty,0,"rock, alternative rock, alternative"
Slayer,89031452,1453970,bdacc37b-8633-4bf8-9dd5-4662ee651aec,https://www.last.fm/music/Slayer,0,"thrash metal, metal, seen live"
Cold War Kids,30124566,1453165,0741b30d-e15b-4a8c-b2e5-8834a03d6116,https://www.last.fm/music/Cold+War+Kids,0,"indie, indie rock, seen live"
Duffy,21942873,1448347,da4f7583-bb31-49d2-9364-4bdf8bfb351c,https://www.last.fm/music/Duffy,0,"soul, female vocalists, british"
Foreigner,17094439,1443169,160629ab-ec18-4931-8c95-02cb92d06186,https://www.last.fm/music/Foreigner,0,"classic rock, rock, 80s"
Genesis,42866706,1441964,c5725831-2596-48f1-8f1c-ebe237362860,https://www.last.fm/music/Genesis,0,"Progressive rock, classic rock, rock"
Beirut,81944262,1440223,989276c4-d2e8-4599-a2a0-c9ebeba73104,https://www.last.fm/music/Beirut,0,"folk, indie, indie folk"
fun.,31894679,1438687,136c4166-85b3-4994-aa04-59857c434199,https://www.last.fm/music/fun.,0,"indie pop, indie, alternative"
Common,25963121,1436591,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,https://www.last.fm/music/Common,0,"Hip-Hop, rap, hip hop"
Dave Matthews Band,48140139,1433377,07e748f1-075e-428d-85dc-ce3be434e906,https://www.last.fm/music/Dave+Matthews+Band,0,"rock, alternative, Jam"
Nick Cave & The Bad Seeds,70813555,1430969,172e1f1a-504d-4488-b053-6344ba63e6d0,https://www.last.fm/music/Nick+Cave+&+The+Bad+Seeds,0,"post-punk, rock, alternative"
Mary J. Blige,17650674,1429678,db76c5ca-d555-4f09-b1db-baa1b713d875,https://www.last.fm/music/Mary+J.+Blige,0,"rnb, soul, female vocalists"
Faithless,26815917,1429453,23d9d74d-c95e-46a6-be26-a6075c49747a,https://www.last.fm/music/Faithless,0,"electronic, trip-hop, dance"
Wilco,65851463,1427924,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,https://www.last.fm/music/Wilco,0,"Alt-country, indie, seen live"
P.O.D.,30582822,1427173,b3b81e34-2bfa-4d3c-be35-8a528f06fcd0,https://www.last.fm/music/P.O.D.,0,"Nu Metal, rapcore, rock"
Nightwish,138007086,1425279,00a9f935-ba93-4fc8-a33a-993abe9c936b,https://www.last.fm/music/Nightwish,0,"symphonic metal, Power metal, Gothic Metal"
Sean Kingston,10532076,1424678,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,https://www.last.fm/music/Sean+Kingston,0,"rnb, Hip-Hop, reggae"
Billy Idol,19741142,1423794,47c8f88b-987a-4b64-9175-2b1b57809727,https://www.last.fm/music/Billy+Idol,0,"rock, 80s, new wave"
Boards of Canada,105292914,1423445,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,https://www.last.fm/music/Boards+of+Canada,0,"ambient, electronic, idm"
Pendulum,75068594,1422229,f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea,https://www.last.fm/music/Pendulum,0,"Drum and bass, electronic, Drum n Bass"
DJ Shadow,39846103,1421467,efa2c11a-1a35-4b60-bc1b-66d37de88511,https://www.last.fm/music/DJ+Shadow,0,"trip-hop, electronic, Hip-Hop"
Spice Girls,20632098,1420722,bf0caafc-2b20-4e07-ab85-87e14ff430ce,https://www.last.fm/music/Spice+Girls,0,"pop, 90s, female vocalists"
Al Green,20041312,1420155,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,https://www.last.fm/music/Al+Green,0,"soul, funk, rhythm and blues"
T-Pain,12077045,1415846,,https://www.last.fm/music/T-Pain,0,"rnb, Hip-Hop, rap"
Pharrell Williams,18637825,1415137,149f91ef-1287-46da-9a8e-87fee02f1471,https://www.last.fm/music/Pharrell+Williams,0,"Hip-Hop, rnb, rap"
Boston,16994147,1413934,0d8b0d50-e4cf-4da4-965d-f24c58ec3268,https://www.last.fm/music/Boston,0,"classic rock, rock, hard rock"
Enya,55134686,1412614,4967c0a1-b9f3-465e-8440-4598fd9fc33c,https://www.last.fm/music/Enya,0,"new age, celtic, female vocalists"
LMFAO,20157927,1411483,ed5d9086-e8cd-473a-b96c-d81ad6c98f0d,https://www.last.fm/music/LMFAO,0,"electronic, Hip-Hop, electro"
Janet Jackson,27282829,1410279,6be2828f-6c0d-4059-99d4-fa18acf1a296,https://www.last.fm/music/Janet+Jackson,0,"pop, rnb, female vocalists"
The Temptations,14340760,1408380,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,https://www.last.fm/music/The+Temptations,0,"soul, motown, funk"
Bill Withers,16898643,1407198,fd1a2d9d-9bb6-44de-83a3-41560658aba9,https://www.last.fm/music/Bill+Withers,0,"soul, funk, 70s"
Kings of Convenience,57354082,1402812,cf0f4547-ffbd-4011-98ad-0bec9ba022db,https://www.last.fm/music/Kings+of+Convenience,0,"indie, acoustic, norwegian"
The Libertines,45271579,1402688,e6e64ac4-9233-4bb6-92f3-1392f8b018f3,https://www.last.fm/music/The+Libertines,0,"indie, indie rock, british"
Animal Collective,85878530,1401373,0c751690-c784-4a4f-b1e4-c1de27d47581,https://www.last.fm/music/Animal+Collective,0,"experimental, indie, freak folk"
AFI,64241793,1400483,4fc58550-637f-496f-b6bc-3a62ba7f2f7e,https://www.last.fm/music/AFI,0,"punk, punk rock, rock"
Frédéric Chopin,47366166,1398607,81269a28-c616-4e87-8942-a6f8e59b68e4,https://www.last.fm/music/Fr%C3%A9d%C3%A9ric+Chopin,0,"Classical, piano, romantic"
Drowning Pool,23381289,1396496,87a73cf0-ebdf-483d-8b5a-3db1e5e72122,https://www.last.fm/music/Drowning+Pool,0,"Nu Metal, metal, hard rock"
The Knife,59558442,1393553,cf16d0a3-9d9c-44d4-b610-f0baccc27912,https://www.last.fm/music/The+Knife,0,"electronic, synthpop, swedish"
Tegan and Sara,83513418,1391589,d13f0f47-36f9-4661-87fe-2de56f45c649,https://www.last.fm/music/Tegan+and+Sara,0,"indie, female vocalists, Canadian"
Robyn,42438062,1390008,5a8e07d5-d932-4484-a7f7-e700793a9c94,https://www.last.fm/music/Robyn,0,"pop, electronic, swedish"
Kelis,15641555,1386356,1239d1bc-cc09-43e0-bcd0-374f60346138,https://www.last.fm/music/Kelis,0,"rnb, Hip-Hop, female vocalists"
Mogwai,72508860,1384166,d700b3f5-45af-4d02-95ed-57d301bda93e,https://www.last.fm/music/Mogwai,0,"post-rock, instrumental, seen live"
Smash Mouth,14264141,1382228,944e1036-8a03-4611-8aa0-31515a05c848,https://www.last.fm/music/Smash+Mouth,0,"rock, alternative, alternative rock"
The Raconteurs,33347182,1377790,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,https://www.last.fm/music/The+Raconteurs,0,"rock, alternative rock, alternative"
Pet Shop Boys,38441308,1371715,be540c02-7898-4b79-9acc-c8122c7d9e83,https://www.last.fm/music/Pet+Shop+Boys,0,"synthpop, 80s, pop"
KT Tunstall,24635418,1371313,951d2103-9c7d-4849-ae60-88bf6aa4790b,https://www.last.fm/music/KT+Tunstall,0,"female vocalists, singer-songwriter, pop"
Sade,31799481,1369995,67930b3e-e00b-469f-8c74-fd69f20522ec,https://www.last.fm/music/Sade,0,"soul, female vocalists, jazz"
Fugees,15175127,1363889,ea321799-9b1d-4e74-a074-a5facf597d82,https://www.last.fm/music/Fugees,0,"Hip-Hop, rap, soul"
Ben Harper,23569111,1361200,bab1a235-a6a5-4e67-90ca-64ac0f991a10,https://www.last.fm/music/Ben+Harper,0,"singer-songwriter, acoustic, folk"
Supertramp,23943353,1358677,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,https://www.last.fm/music/Supertramp,0,"classic rock, Progressive rock, rock"
John Williams,44379459,1357954,fb9719bf-c477-4223-b319-986eb4168a91,https://www.last.fm/music/John+Williams,0,"Soundtrack, Classical, instrumental"
Rob Zombie,32831315,1352565,c995a379-60b9-404b-bd97-a7e2de0751d3,https://www.last.fm/music/Rob+Zombie,0,"industrial metal, metal, industrial"
Sheryl Crow,16802051,1350232,80ccfede-c258-4575-a7ad-c982e9932e0f,https://www.last.fm/music/Sheryl+Crow,0,"female vocalists, rock, pop"
Missy Elliott,15287726,1347800,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,https://www.last.fm/music/Missy+Elliott,0,"Hip-Hop, rap, hip hop"
Tori Amos,60633286,1346244,c0b2500e-0cef-4130-869d-732b23ed9df5,https://www.last.fm/music/Tori+Amos,0,"female vocalists, singer-songwriter, alternative"
TLC,13491324,1344957,99790314-885a-4975-8614-9c5bc890364d,https://www.last.fm/music/TLC,0,"rnb, Hip-Hop, female vocalists"
Peter Bjorn and John,24806945,1344902,32a83250-7e26-422d-b9ac-f4564343e9ce,https://www.last.fm/music/Peter+Bjorn+and+John,0,"indie, swedish, indie pop"
Scissor Sisters,28177024,1342847,4236d929-9a81-4c8e-97c3-8d3306780f50,https://www.last.fm/music/Scissor+Sisters,0,"pop, dance, electronic"
The Wombats,35886913,1342092,e105c272-b5d7-4135-82ef-d60bded54345,https://www.last.fm/music/The+Wombats,0,"indie, seen live, british"
OK Go,25672796,1340928,e132d370-2a59-4437-8610-756df28a5a02,https://www.last.fm/music/OK+Go,0,"indie, indie rock, rock"
The Temper Trap,28116722,1340729,bb6eaced-69dd-4636-829f-9f987acc4fc3,https://www.last.fm/music/The+Temper+Trap,0,"indie, indie rock, australian"
Morcheeba,39563147,1335976,067102ea-9519-4622-9077-57ca4164cfbb,https://www.last.fm/music/Morcheeba,0,"trip-hop, chillout, electronic"
Faith No More,48399388,1334806,b15ebd71-a252-417d-9e1c-3e6863da68f8,https://www.last.fm/music/Faith+No+More,0,"alternative rock, rock, alternative"
A Day to Remember,95438257,1329159,db008806-16f6-48fc-8521-3d953709689d,https://www.last.fm/music/A+Day+to+Remember,0,"post-hardcore, hardcore, pop punk"
The Used,54743179,1326505,d48efc70-03a6-4877-9efd-477bf8e4f769,https://www.last.fm/music/The+Used,0,"emo, screamo, rock"
Cat Stevens,24800157,1326070,5adb8b74-54b8-4700-836e-550b6a2a2f71,https://www.last.fm/music/Cat+Stevens,0,"folk, singer-songwriter, classic rock"
Taking Back Sunday,53321329,1325072,350bce49-c21b-4137-b50a-0766ded07e4d,https://www.last.fm/music/Taking+Back+Sunday,0,"emo, rock, seen live"
Morrissey,58026696,1320608,013fa897-86db-41d3-8e9f-386c8a34f4e6,https://www.last.fm/music/Morrissey,0,"indie, seen live, alternative"
Kansas,15969108,1318179,69689acf-d9cd-4d20-a972-47db4ed51b1a,https://www.last.fm/music/Kansas,0,"classic rock, Progressive rock, rock"
Skillet,44655178,1316573,1caf6919-a2ff-4b6b-85bc-c06add35f689,https://www.last.fm/music/Skillet,0,"christian rock, alternative rock, rock"
The Mamas & the Papas,14980298,1311098,ff294730-0315-440d-a543-54005779c15b,https://www.last.fm/music/The+Mamas+&+the+Papas,0,"classic rock, 60s, oldies"
Black Rebel Motorcycle Club,37786242,1310859,32b90c92-9978-4a07-90eb-caa4b22f4907,https://www.last.fm/music/Black+Rebel+Motorcycle+Club,0,"rock, indie rock, indie"
Brand New,94073775,1309445,edcea99a-630e-4567-a5b8-21b4c4a01ae2,https://www.last.fm/music/Brand+New,0,"emo, rock, alternative"
Corinne Bailey Rae,17037084,1308495,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,https://www.last.fm/music/Corinne+Bailey+Rae,0,"soul, female vocalists, jazz"
Fort Minor,23062061,1307567,e1564e98-978b-4947-8698-f6fd6f8b0181,https://www.last.fm/music/Fort+Minor,0,"Hip-Hop, rap, alternative"
Andrew Bird,51269241,1300629,081b133e-ce74-42ba-92c1-c18234acb532,https://www.last.fm/music/Andrew+Bird,0,"indie, singer-songwriter, folk"
Swedish House Mafia,18720794,1299254,99075985-0d80-4692-a15e-b16f78831792,https://www.last.fm/music/Swedish+House+Mafia,0,"House, electronic, dance"
will.i.am,14634419,1299228,d574c9bd-46f6-440a-8d6a-8412a283eeb1,https://www.last.fm/music/will.i.am,0,"Hip-Hop, rap, rnb"
Bush,22880216,1298225,d5319d7c-7c20-430e-acef-2718aaa90554,https://www.last.fm/music/Bush,0,"Grunge, rock, alternative rock"
Macklemore & Ryan Lewis,33072323,1295610,b6d7ec94-830c-44dd-b699-ce66556b7e55,https://www.last.fm/music/Macklemore+&+Ryan+Lewis,0,"Hip-Hop, rap, seen live"
Tom Petty and The Heartbreakers,24109121,1292478,f93dbc64-6f08-4033-bcc7-8a0bb4689849,https://www.last.fm/music/Tom+Petty+and+The+Heartbreakers,0,"classic rock, rock, 80s"
The Stone Roses,30602152,1288896,b5fa29f1-6c22-4321-a488-b5f363b06b06,https://www.last.fm/music/The+Stone+Roses,0,"britpop, indie, madchester"
Apocalyptica,56809075,1288038,788ad31c-bf0c-4a31-83f8-b8b130d79c76,https://www.last.fm/music/Apocalyptica,0,"symphonic metal, instrumental, metal"
Peter Gabriel,26952845,1287748,8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,https://www.last.fm/music/Peter+Gabriel,0,"Progressive rock, rock, singer-songwriter"
Natalie Imbruglia,14874944,1287036,60530915-9371-4b16-bc31-5c4456317ae0,https://www.last.fm/music/Natalie+Imbruglia,0,"pop, female vocalists, australian"
D12,10467812,1286096,9ab19acf-06d9-4c92-bd5a-8c945488d45b,https://www.last.fm/music/D12,0,"rap, Hip-Hop, hip hop"
Third Eye Blind,27808325,1283330,92a42e82-b36f-4308-82c1-68bad2e03c89,https://www.last.fm/music/Third+Eye+Blind,0,"rock, alternative, alternative rock"
INXS,20743888,1281679,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,https://www.last.fm/music/INXS,0,"rock, 80s, new wave"
Blue Öyster Cult,21052696,1281278,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,https://www.last.fm/music/Blue+%C3%96yster+Cult,0,"classic rock, hard rock, rock"
Tracy Chapman,20811706,1274545,1129817c-488a-4096-80c1-77fc1b107c93,https://www.last.fm/music/Tracy+Chapman,0,"female vocalists, singer-songwriter, folk"
Roxette,26173084,1274227,d3b2711f-2baa-441a-be95-14945ca7e6ea,https://www.last.fm/music/Roxette,0,"pop, 80s, rock"
Kate Nash,33158521,1273606,49018fd2-95ef-4f7e-92bb-813159909314,https://www.last.fm/music/Kate+Nash,0,"female vocalists, british, indie"
Bombay Bicycle Club,41010458,1272496,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f,https://www.last.fm/music/Bombay+Bicycle+Club,0,"indie, british, indie rock"
Killswitch Engage,58944577,1272091,8295ee00-0096-461d-95c7-c2263d2a4c6d,https://www.last.fm/music/Killswitch+Engage,0,"metalcore, metal, seen live"
We Are Scientists,24890033,1269085,9386b36e-87f3-4716-a219-79a07a4e29cc,https://www.last.fm/music/We+Are+Scientists,0,"indie, indie rock, seen live"
Dashboard Confessional,38486081,1268903,50549203-9602-451c-b49f-ff031ba8635c,https://www.last.fm/music/Dashboard+Confessional,0,"emo, indie, acoustic"
Edward Sharpe & The Magnetic Zeros,26206096,1267913,4a069029-4f64-4946-b650-01aeb0b55d9d,https://www.last.fm/music/Edward+Sharpe+&+The+Magnetic+Zeros,0,"folk, indie, indie folk"
Pulp,33322554,1260491,76b2e842-5e85-4c97-ab62-d5bc315595b5,https://www.last.fm/music/Pulp,0,"britpop, indie, british"
Cher,19262378,1260476,bfcc6d75-a6a5-4bc6-8282-47aec8531818,https://www.last.fm/music/Cher,0,"pop, female vocalists, 80s"
Simple Minds,15785393,1259502,f41490ce-fe39-435d-86c0-ab5ce098b423,https://www.last.fm/music/Simple+Minds,0,"new wave, 80s, rock"
Soulja Boy,9437875,1259422,29eead4d-3793-4625-8727-c03edbb38b8b,https://www.last.fm/music/Soulja+Boy,0,"Hip-Hop, rap, Crunk"
Sex Pistols,23247677,1256767,e5db18cb-4b1f-496d-a308-548b611090d3,https://www.last.fm/music/Sex+Pistols,0,"punk, punk rock, british"
Keri Hilson,11461822,1255932,b76c616a-ec0d-4f0c-b986-f249c4a04d77,https://www.last.fm/music/Keri+Hilson,0,"rnb, pop, female vocalists"
Shinedown,38628022,1254448,adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,https://www.last.fm/music/Shinedown,0,"rock, hard rock, alternative rock"
Antonio Vivaldi,26781523,1252873,ad79836d-9849-44df-8789-180bbc823f3c,https://www.last.fm/music/Antonio+Vivaldi,0,"Classical, baroque, instrumental"
Yes,26985851,1248149,c1d4f2ba-cf39-460c-9528-6b827d3417a1,https://www.last.fm/music/Yes,0,"Progressive rock, classic rock, rock"
Rush,57418345,1247647,eb62559f-2fb2-4879-af18-a23ea2ee91b1,https://www.last.fm/music/Rush,0,"Progressive rock, classic rock, hard rock"
Miike Snow,28600861,1246611,753a1564-aaef-4d39-bc68-4a8d5e328cf7,https://www.last.fm/music/Miike+Snow,0,"electronic, electropop, synth"
Explosions in the Sky,61172593,1242469,4236acde-2ce2-441c-a3d4-38d55f1b5474,https://www.last.fm/music/Explosions+in+the+Sky,0,"post-rock, instrumental, ambient"
The Cinematic Orchestra,29502592,1241212,7c158ea8-c0aa-410e-bdc1-20bba9759577,https://www.last.fm/music/The+Cinematic+Orchestra,0,"jazz, electronic, chillout"
The Dandy Warhols,24693486,1240721,5f572b31-8fd9-45ae-9beb-358c98d839df,https://www.last.fm/music/The+Dandy+Warhols,0,"indie, alternative, rock"
In Flames,149602760,1240410,31745282-b1ea-4d62-939f-226b14d68e7c,https://www.last.fm/music/In+Flames,0,"Melodic Death Metal, metal, death metal"
Benny Benassi,13408145,1239985,674bf89f-8e70-4472-929d-6b4ed6f98c88,https://www.last.fm/music/Benny+Benassi,0,"electronic, House, techno"
Young Money,7022489,1239357,3ba45541-87be-4631-896b-d148b7f70f00,https://www.last.fm/music/Young+Money,0,"Hip-Hop, rap, young money"
Ryan Adams,43449956,1238908,c80f38a6-9980-485d-997c-5c1a9cbd0d64,https://www.last.fm/music/Ryan+Adams,0,"singer-songwriter, Alt-country, rock"
